Index,Ring,Middle,Thumb,Pinky
2.383576965062403,0,0,0,0
1.97111703151252,0,0,0,0
3.3407891061644928,0,0,7.020973232102081,0
2.9526303815910167,0,0,16.560761303915097,0
2.493945060672422,0,0,20.151349342598582,0
3.2300782113861115,0,0,31.161228681268014,0
3.526340847057256,0,0.44615403968908146,27.906111906353896,0
1.5498714489279692,0,1.3067398832896964,39.98735380208883,0
2.464511558235024,0,0.2700959470524776,35.19124661463862,0.07995991718966486
2.3861202250590043,0,0,34.56475321753692,0.9210517406916097
1.8613270552821792,0,0.2212342670871749,40.54748471462228,1.420476754254167
1.6002090696296516,0,0,43.10608523362005,1.1483916424503628
1.4792937117763927,0,0.5507129308287304,38.07328547331056,0.9775562296191814
2.032175543214727,0,0.6295947011666417,39.48934102607689,0.5863127723919977
2.0696125572927424,0,1.1520018834699006,39.9561838942624,0.5656882145633528
2.1609511684802456,0,0,38.129424959782504,0.357923224319768
2.2358596595031788,0,0,34.300457996657016,0.5210187725097721
1.5640419478852527,0,0.05370718044852438,34.31174954577064,0
1.592480840993673,0,0.030854317878789318,27.132703501993333,0.3064823574902615
1.5238877029974742,0,0,25.76867194817744,0
1.5727860603553219,0,0,28.787535277538474,0
1.857680700046482,0,0,31.354769471238804,0
1.4554233556087444,0,0,28.717865252330956,0
1.680920420992638,0,0,27.593247175580537,0
2.0281693474772418,0,0,28.889653261285883,0
1.8615782234396505,0,0,27.85676291152274,0
2.358351430324806,0,0.007845243311764704,33.237944702561855,0
3.1753915590554844,0,1.0589475496980907,32.16786384554873,0
2.249767665673315,0,0,34.594066240244196,0.06211931399170005
2.6226366767225815,0,0,27.449705241747672,0.2120422294998427
2.634795571420194,0,0,29.194699278273614,0.10319263091675275
3.006707968184025,0,0.3565162599135423,27.881044297403687,0.6538224211593875
2.518075430990149,0,0,29.265474248102173,0
2.3607320479887277,0,0,30.133757426197313,0
2.6927028431134925,0,0,28.22142135579288,0
1.9481579200200243,0,0,26.9101583117849,0
2.772527962531322,0,0.1204539465060133,30.198748592172628,0
2.591564866447986,0,0,31.61271830432308,0
2.0757857173069225,0,0,34.367396172733464,0
2.2420546863295994,0,0,31.548303601273016,0
2.3958320054340385,0,0,33.090722535031176,0
1.7692748633420832,0,0,35.33269386511761,0
1.8006774096866807,0,0,49.842606118255816,0.7672588938040039
0,2.2736985751284196,0,50.2780560251506,3.8212129182050565
0,2.9436145609118456,0,45.562563261931174,4.215509217628814
0,4.323560990819276,0,56.44575171327499,3.0256884211280597
0.36031367755541743,4.910867497874157,0,55.37806183427135,1.8397143154357005
0,5.7997956084724835,0,53.614179433974215,3.9437033409414854
0,6.10174823110061,0,58.40916698982343,4.751065782764209
0,5.934551697937029,0,55.293997717951974,3.4675507998716193
0.6385574075215593,6.674657169029838,0,60.626179605596086,4.132849677776187
0,5.731042095531295,0,51.015402893174794,4.970302354997697
0,5.829483731600798,0,56.831041532335455,5.636164151809219
0,5.415607127030537,0,54.12784321698489,5.52955220591362
0,5.802207305535877,0,58.74779134569816,5.320562985240094
0,5.628808017605057,0,60.86493111888973,4.962499236256239
0.05027585563884014,5.059075886283298,0,59.35494831145688,4.758383330188835
